time_hrs,th_0_889_cm,th_1_778_cm,th_2_667_cm,th_3_556_cm,th_4_445_cm,th_5_334_cm,th_6_223_cm,th_7_112_cm,th_8_001_cm,th_8_89_cm,th_9_779_cm,th_10_668_cm,th_11_557_cm,th_12_446_cm,th_13_335_cm,th_14_224_cm,th_15_113_cm,th_16_002_cm,th_16_891_cm,th_17_78_cm,th_18_669_cm,th_19_558_cm,th_20_447_cm,th_21_336_cm,th_22_225_cm,th_23_114_cm,th_24_003_cm,th_24_892_cm,th_25_781_cm,th_26_67_cm,th_27_559_cm,th_28_448_cm
737199.91212963,32.9425,33.66,34.07,34.685,34.7875,34.7875,35.095,35.095,34.7875,34.89,34.48,34.5825,34.3775,34.07,33.5575,33.045,32.84,32.635,32.1225,31.5075,31.405,31.61,31.405,31.3025,31.3025,31.405,31.2,31.3025,30.995,31.3025,30.8925,31.405
737199.912233796,32.9425,33.66,34.07,34.685,34.7875,34.89,35.095,35.095,34.7875,34.89,34.48,34.48,34.3775,34.07,33.5575,33.045,32.7375,32.635,32.1225,31.405,31.2,31.405,31.3025,31.0975,30.995,31.2,30.995,31.0975,30.6875,30.995,30.585,30.995
737199.912337963,32.9425,33.5575,34.07,34.685,34.7875,34.89,35.095,35.095,34.7875,34.89,34.48,34.48,34.3775,34.07,33.5575,33.045,32.7375,32.225,32.02,31.3025,30.995,31.0975,30.8925,30.585,30.585,30.6875,30.4825,30.585,30.175,30.4825,30.175,30.585
737199.91244213,32.9425,33.66,34.07,34.685,34.7875,34.89,35.095,35.095,34.7875,34.89,34.5825,34.5825,34.3775,33.9675,33.455,33.045,32.635,32.1225,31.815,31.2,30.6875,30.585,30.38,29.97,30.0725,30.175,29.97,30.0725,29.56,29.765,29.6625,29.97
737199.912534722,32.9425,33.66,34.07,34.685,34.7875,34.89,35.095,35.095,34.7875,34.89,34.48,34.48,34.3775,33.9675,33.455,32.9425,32.635,32.1225,31.815,31.0975,30.4825,30.38,30.2775,29.8675,29.8675,29.97,29.765,29.97,29.4575,29.6625,29.355,29.6625
737199.912638889,33.045,33.7625,34.07,34.7875,34.7875,34.89,35.095,34.9925,34.7875,34.89,34.48,34.48,34.3775,33.9675,33.455,32.9425,32.43,31.9175,31.405,30.6875,29.97,29.97,29.8675,29.56,29.56,29.765,29.56,29.6625,29.15,29.4575,29.15,29.355
737199.912743056,32.9425,33.66,34.07,34.7875,34.7875,34.7875,35.095,35.095,34.7875,34.89,34.5825,34.48,34.3775,34.07,33.455,32.9425,32.43,31.7125,31.405,30.6875,30.0725,30.0725,29.8675,29.6625,29.6625,29.765,29.6625,29.765,29.2525,29.56,29.2525,29.56
737199.912847222,32.9425,33.66,34.1725,34.7875,34.7875,34.89,35.095,35.095,34.7875,34.89,34.48,34.48,34.3775,34.07,33.455,32.84,32.43,32.02,31.5075,30.79,30.2775,30.38,30.175,29.97,29.8675,30.0725,29.8675,29.97,29.56,29.8675,29.4575,29.765
737199.912951389,32.9425,33.66,34.1725,34.685,34.7875,34.89,35.095,35.095,34.7875,34.89,34.5825,34.48,34.3775,34.07,33.455,32.9425,32.5325,32.02,31.61,30.995,30.79,30.8925,30.585,30.38,30.38,30.4825,30.2775,30.38,29.97,30.38,29.8675,30.2775
737199.913055556,32.9425,33.66,34.1725,34.7875,34.7875,34.89,35.095,35.095,34.7875,34.89,34.48,34.5825,34.3775,34.07,33.455,32.9425,32.5325,32.1225,31.7125,31.0975,30.995,31.2,30.995,30.6875,30.6875,30.79,30.585,30.6875,30.38,30.6875,30.175,30.585
737199.913148148,32.9425,33.66,34.1725,34.7875,34.7875,34.89,35.095,35.095,34.7875,34.89,34.5825,34.5825,34.3775,34.07,33.455,32.9425,32.43,32.3275,31.815,31.3025,31.3025,31.61,31.405,31.2,31.2,31.3025,31.2,31.2,30.995,31.3025,30.79,31.3025
737199.913252315,32.9425,33.66,34.07,34.7875,34.7875,34.89,35.095,34.9925,34.7875,34.89,34.48,34.48,34.3775,34.07,33.455,32.9425,32.5325,32.43,32.02,31.5075,31.7125,32.02,31.815,31.61,31.405,31.7125,31.5075,31.5075,31.2,31.5075,30.995,31.5075
737199.913356481,32.9425,33.66,34.1725,34.7875,34.7875,34.89,35.095,35.095,34.7875,34.89,34.48,34.5825,34.48,34.07,33.5575,32.9425,32.5325,32.3275,32.02,31.405,31.405,31.61,31.5075,31.3025,31.3025,31.5075,31.2,31.2,30.8925,31.0975,30.79,31.2
737199.913460648,32.9425,33.66,34.1725,34.7875,34.7875,34.89,35.095,35.095,34.7875,34.89,34.48,34.5825,34.3775,34.07,33.5575,32.84,32.5325,32.225,31.9175,31.3025,31.0975,31.2,30.995,30.79,30.79,30.8925,30.585,30.6875,30.38,30.585,30.2775,30.585
737199.913564815,32.9425,33.66,34.1725,34.7875,34.7875,34.89,35.095,35.095,34.7875,34.89,34.5825,34.48,34.48,34.07,33.455,32.84,32.3275,31.9175,31.815,31.0975,30.585,30.6875,30.4825,30.2775,30.38,30.38,30.175,30.2775,29.765,30.0725,29.765,30.0725
737199.913668982,32.9425,33.66,34.07,34.7875,34.7875,34.89,35.095,35.095,34.7875,34.89,34.5825,34.5825,34.48,34.07,33.455,32.84,32.225,31.61,31.61,30.8925,30.2775,30.175,29.97,29.6625,29.6625,29.6625,29.4575,29.56,29.15,29.355,29.15,29.355
737199.913761574,33.045,33.7625,34.1725,34.7875,34.7875,34.89,35.095,35.095,34.7875,34.89,34.48,34.5825,34.48,34.07,33.455,32.84,32.225,31.815,31.61,30.79,30.175,30.0725,29.8675,29.6625,29.56,29.6625,29.4575,29.6625,29.15,29.355,29.0475,29.2525
737199.913865741,33.045,33.7625,34.1725,34.7875,34.7875,34.89,35.095,35.095,34.7875,34.89,34.5825,34.5825,34.48,34.07,33.455,32.84,32.225,31.815,31.61,30.8925,30.38,30.38,30.175,29.8675,29.8675,29.8675,29.765,29.765,29.355,29.6625,29.2525,29.56
737199.913969907,33.045,33.7625,34.1725,34.7875,34.7875,34.89,35.095,35.095,34.7875,34.89,34.5825,34.5825,34.48,34.07,33.5575,32.84,32.3275,31.9175,31.7125,30.995,30.79,30.8925,30.585,30.38,30.2775,30.38,30.175,30.175,29.8675,30.175,29.765,30.0725
737199.914074074,32.9425,33.7625,34.1725,34.7875,34.7875,34.89,35.095,35.095,34.7875,34.89,34.48,34.5825,34.48,34.07,33.5575,32.9425,32.43,32.02,31.815,31.3025,31.405,31.61,31.2,31.0975,30.995,30.995,30.8925,30.995,30.6875,31.0975,30.585,30.995
737199.914178241,32.9425,33.66,34.1725,34.7875,34.7875,34.89,35.095,35.095,34.7875,34.89,34.5825,34.5825,34.48,34.1725,33.5575,32.9425,32.5325,32.225,31.9175,31.61,31.7125,31.9175,31.61,31.405,31.405,31.405,31.2,31.3025,30.995,31.3025,30.79,31.2
737199.914282407,32.84,33.66,34.1725,34.7875,34.7875,34.89,35.095,34.9925,34.7875,34.89,34.5825,34.5825,34.48,34.1725,33.5575,33.045,32.5325,32.3275,31.9175,31.61,31.815,32.02,31.815,31.5075,31.405,31.61,31.405,31.405,31.0975,31.405,30.8925,31.405
737199.914375,32.84,33.66,34.1725,34.7875,34.7875,34.89,35.095,35.095,34.7875,34.89,34.5825,34.685,34.48,34.07,33.5575,32.9425,32.635,32.3275,32.02,31.7125,31.815,32.02,31.9175,31.7125,31.5075,31.815,31.61,31.61,31.3025,31.61,31.0975,31.61
737199.914479167,32.9425,33.66,34.1725,34.7875,34.7875,34.89,35.095,35.095,34.7875,34.89,34.5825,34.685,34.48,34.07,33.5575,33.045,32.7375,32.3275,32.02,31.61,31.61,31.815,31.61,31.405,31.405,31.61,31.3025,31.405,30.995,31.3025,30.995,31.405
737199.914583333,32.9425,33.66,34.1725,34.7875,34.7875,34.89,35.095,35.095,34.89,34.89,34.5825,34.5825,34.48,34.1725,33.5575,33.045,32.7375,32.43,32.02,31.405,31.2,31.405,31.2,30.995,30.8925,31.0975,30.8925,30.995,30.585,30.79,30.585,30.8925
737199.914618056,32.9425,33.6941666666667,34.1725,34.7875,34.7875,34.89,35.095,35.0608333333333,34.8558333333333,34.89,34.5825,34.6166666666667,34.48,34.1725,33.5575,33.045,32.7033333333333,32.43,31.9858333333333,31.3708333333333,31.0975,31.3025,31.0975,30.8925,30.79,30.9608333333333,30.7558333333333,30.8583333333333,30.4483333333333,30.6533333333333,30.4141666666667,30.7558333333333
737199.9146875,32.9425,33.7625,34.1725,34.7875,34.7875,34.89,35.095,34.9925,34.7875,34.89,34.5825,34.685,34.48,34.1725,33.5575,33.045,32.635,32.43,31.9175,31.3025,30.8925,31.0975,30.8925,30.6875,30.585,30.6875,30.4825,30.585,30.175,30.38,30.0725,30.4825
737199.914791667,32.9425,33.7625,34.1725,34.7875,34.7875,34.89,35.095,35.095,34.7875,34.89,34.5825,34.685,34.48,34.1725,33.5575,33.045,32.635,32.43,31.9175,31.2,30.79,30.8925,30.79,30.4825,30.38,30.4825,30.2775,30.2775,29.765,29.97,29.765,30.0725
737199.914895833,33.045,33.7625,34.1725,34.7875,34.7875,34.89,35.095,35.095,34.7875,34.89,34.5825,34.5825,34.48,34.1725,33.5575,33.045,32.635,32.3275,31.9175,31.0975,30.4825,30.585,30.4825,30.175,30.175,30.175,29.97,29.97,29.56,29.765,29.4575,29.765
737199.914988426,33.1475,33.865,34.1725,34.7875,34.7875,34.89,35.1975,35.095,34.7875,34.89,34.5825,34.5825,34.48,34.1725,33.66,32.9425,32.5325,32.3275,31.9175,31.0975,30.4825,30.38,30.2775,29.97,29.8675,30.0725,29.765,29.8675,29.355,29.6625,29.355,29.56
737199.915092593,33.1475,33.865,34.1725,34.7875,34.7875,34.89,35.095,35.095,34.7875,34.89,34.5825,34.5825,34.48,34.1725,33.5575,33.045,32.43,32.3275,31.9175,31.0975,30.38,30.38,30.2775,30.0725,29.97,30.0725,29.765,29.8675,29.355,29.6625,29.355,29.56
737199.915196759,33.1475,33.865,34.275,34.7875,34.7875,34.89,35.095,35.095,34.7875,34.89,34.5825,34.5825,34.48,34.07,33.5575,32.9425,32.5325,32.3275,31.9175,31.0975,30.585,30.585,30.4825,30.175,30.0725,30.2775,29.97,30.0725,29.6625,29.97,29.56,29.8675
737199.915300926,33.1475,33.865,34.1725,34.7875,34.7875,34.89,35.1975,35.095,34.89,34.89,34.5825,34.5825,34.48,34.1725,33.5575,33.045,32.635,32.3275,31.9175,31.2,30.8925,30.995,30.79,30.585,30.4825,30.585,30.38,30.4825,30.0725,30.38,29.8675,30.2775
737199.915405093,33.1475,33.7625,34.1725,34.7875,34.7875,34.89,35.095,35.095,34.7875,34.89,34.5825,34.5825,34.48,34.1725,33.5575,33.045,32.635,32.3275,32.02,31.405,31.61,31.815,31.5075,31.405,31.405,31.405,31.3025,31.3025,31.0975,31.405,30.8925,31.405
737199.915509259,32.9425,33.7625,34.275,34.7875,34.7875,34.89,35.1975,35.095,34.89,34.89,34.5825,34.5825,34.48,34.1725,33.66,33.045,32.7375,32.43,32.02,31.405,31.61,31.815,31.61,31.405,31.405,31.5075,31.3025,31.3025,30.995,31.3025,30.8925,31.3025
737199.915601852,32.9425,33.7625,34.275,34.89,34.7875,34.89,35.095,35.095,34.7875,34.89,34.5825,34.5825,34.5825,34.1725,33.66,33.1475,32.7375,32.5325,32.1225,31.61,31.7125,32.02,31.9175,31.815,31.7125,31.9175,31.61,31.61,31.3025,31.61,31.2,31.61
737199.915706019,32.9425,33.7625,34.3775,34.89,34.7875,34.89,35.1975,35.095,34.89,34.89,34.5825,34.5825,34.5825,34.1725,33.66,33.1475,32.84,32.5325,32.225,31.815,31.9175,32.1225,32.02,31.9175,31.815,32.02,31.7125,31.815,31.405,31.7125,31.3025,31.815
737199.915810185,32.9425,33.7625,34.3775,34.89,34.89,34.89,35.095,35.095,34.7875,34.89,34.5825,34.5825,34.48,34.1725,33.66,33.1475,32.7375,32.5325,32.225,31.7125,31.61,31.815,31.7125,31.5075,31.5075,31.61,31.405,31.405,31.0975,31.405,30.995,31.5075
737199.915914352,32.9425,33.7625,34.275,34.89,34.89,34.89,35.095,35.095,34.7875,34.89,34.48,34.5825,34.48,34.1725,33.66,33.1475,32.7375,32.43,32.1225,31.405,31.2,31.3025,31.3025,30.995,30.995,31.2,30.8925,30.995,30.6875,30.8925,30.6875,31.0975
737199.916018519,33.045,33.7625,34.3775,34.89,34.89,34.89,35.095,35.095,34.7875,34.89,34.48,34.5825,34.48,34.1725,33.66,33.045,32.43,32.02,31.815,30.8925,30.585,30.585,30.585,30.2775,30.38,30.4825,30.2775,30.38,29.8675,30.175,29.97,30.2775
737199.916122685,33.045,33.865,34.275,34.89,34.89,34.89,35.095,35.095,34.7875,34.89,34.48,34.5825,34.48,34.1725,33.66,33.1475,32.5325,31.9175,31.5075,30.38,29.765,29.765,29.8675,29.56,29.6625,29.765,29.56,29.765,29.2525,29.4575,29.355,29.56
737199.916215278,33.045,33.865,34.275,34.89,34.89,34.89,35.095,35.095,34.7875,34.89,34.48,34.5825,34.48,34.1725,33.5575,33.1475,32.5325,32.02,31.61,30.6875,29.97,30.0725,30.0725,29.8675,29.8675,29.97,29.765,29.8675,29.355,29.6625,29.4575,29.6625
737199.916319444,33.045,33.865,34.275,34.89,34.89,34.89,35.095,35.095,34.7875,34.89,34.48,34.5825,34.48,34.1725,33.66,33.1475,32.635,32.1225,31.7125,30.8925,30.38,30.4825,30.38,30.175,30.0725,30.175,29.97,30.0725,29.6625,29.8675,29.6625,29.8675
737199.916423611,33.045,33.865,34.275,34.89,34.89,34.89,35.095,35.095,34.7875,34.89,34.5825,34.5825,34.48,34.275,33.66,33.1475,32.635,32.225,31.9175,31.0975,30.79,30.8925,30.79,30.585,30.4825,30.585,30.2775,30.38,29.97,30.2775,29.8675,30.175
737199.916527778,33.045,33.865,34.275,34.89,34.89,34.89,35.095,35.095,34.7875,34.89,34.5825,34.5825,34.48,34.275,33.66,33.1475,32.635,32.3275,32.02,31.3025,31.0975,31.3025,30.995,30.79,30.6875,30.79,30.4825,30.6875,30.2775,30.4825,30.175,30.4825
737199.916631944,33.045,33.7625,34.275,34.89,34.89,34.89,35.1975,35.095,34.7875,34.89,34.5825,34.685,34.5825,34.275,33.66,33.1475,32.7375,32.3275,32.1225,31.5075,31.3025,31.61,31.3025,31.2,31.0975,31.2,30.995,30.995,30.585,30.8925,30.38,30.8925
737199.916736111,32.9425,33.7625,34.275,34.89,34.89,34.89,35.095,35.095,34.7875,34.89,34.5825,34.685,34.5825,34.1725,33.66,33.1475,32.84,32.43,32.225,31.61,31.5075,31.7125,31.5075,31.3025,31.2,31.405,31.2,31.2,30.79,31.0975,30.6875,31.0975
737199.916828704,32.9425,33.7625,34.275,34.89,34.89,34.89,35.095,35.095,34.7875,34.89,34.5825,34.5825,34.5825,34.1725,33.66,33.1475,32.7375,32.43,32.225,31.61,31.405,31.61,31.405,31.3025,31.2,31.405,31.0975,31.2,30.79,31.0975,30.6875,31.0975
737199.91693287,32.9425,33.7625,34.275,34.89,34.89,34.89,35.095,35.095,34.7875,34.89,34.48,34.5825,34.5825,34.1725,33.66,33.1475,32.84,32.43,32.225,31.61,31.3025,31.5075,31.3025,31.2,30.995,31.0975,30.8925,30.995,30.585,30.79,30.4825,30.8925
737199.917037037,32.9425,33.7625,34.275,34.89,34.89,34.89,35.095,35.095,34.7875,34.89,34.48,34.5825,34.5825,34.1725,33.66,33.1475,32.9425,32.5325,32.1225,31.3025,30.8925,30.8925,30.8925,30.6875,30.585,30.6875,30.4825,30.4825,30.0725,30.2775,30.0725,30.4825
737199.917141204,33.045,33.865,34.275,34.89,34.89,34.9925,35.095,35.095,34.7875,34.89,34.5825,34.5825,34.48,34.1725,33.66,33.1475,32.84,32.5325,31.9175,31.2,30.4825,30.585,30.585,30.2775,30.2775,30.2775,30.0725,30.175,29.6625,29.97,29.765,29.97
737199.91724537,33.045,33.865,34.275,34.89,34.89,34.89,35.095,35.095,34.89,34.89,34.5825,34.5825,34.48,34.1725,33.66,33.1475,32.635,32.43,32.02,31.0975,30.2775,30.4825,30.38,30.2775,30.175,30.175,29.97,30.0725,29.56,29.765,29.56,29.8675
737199.917349537,33.1475,33.865,34.275,34.89,34.89,34.9925,35.095,35.095,34.89,34.89,34.5825,34.5825,34.5825,34.1725,33.66,33.1475,32.635,32.43,32.02,31.2,30.585,30.6875,30.585,30.38,30.2775,30.2775,30.0725,30.175,29.765,29.97,29.6625,29.97
737199.91744213,33.1475,33.865,34.275,34.89,34.89,34.9925,35.1975,35.095,34.89,34.89,34.5825,34.5825,34.5825,34.1725,33.66,33.1475,32.635,32.43,32.1225,31.3025,30.79,30.8925,30.6875,30.4825,30.2775,30.4825,30.175,30.2775,29.8675,30.0725,29.765,30.175
737199.917546296,33.1475,33.865,34.275,34.9925,34.89,34.9925,35.1975,35.095,34.89,34.89,34.5825,34.685,34.5825,34.1725,33.66,33.1475,32.7375,32.5325,32.1225,31.405,31.0975,31.0975,30.8925,30.585,30.4825,30.585,30.38,30.4825,30.0725,30.2775,29.97,30.38
737199.917650463,33.1475,33.865,34.275,34.89,34.89,34.9925,35.095,35.095,34.89,34.89,34.5825,34.685,34.685,34.1725,33.66,33.1475,32.7375,32.5325,32.1225,31.5075,31.3025,31.405,31.2,30.8925,30.79,30.995,30.6875,30.79,30.38,30.6875,30.175,30.6875
737199.917719907,33.0791666666667,33.865,34.275,34.9583333333333,34.9583333333333,34.9925,35.1633333333333,35.095,34.89,34.89,34.5141666666667,34.685,34.685,34.1725,33.66,33.1475,32.8058333333333,32.5325,32.1908333333333,31.5075,31.3708333333333,31.405,31.2683333333333,30.9608333333333,30.8583333333333,30.995,30.7558333333333,30.79,30.4483333333333,30.7558333333333,30.3116666666667,30.7558333333333
737199.91775463,33.045,33.865,34.275,34.9925,34.9925,34.9925,35.1975,35.095,34.89,34.89,34.48,34.685,34.685,34.1725,33.66,33.1475,32.84,32.5325,32.225,31.5075,31.405,31.405,31.3025,30.995,30.8925,30.995,30.79,30.79,30.4825,30.79,30.38,30.79
737199.917858796,32.9425,33.7625,34.275,34.9925,34.9925,34.89,35.1975,35.095,34.89,34.89,34.48,34.685,34.685,34.1725,33.66,33.25,32.84,32.635,32.225,31.61,31.405,31.5075,31.3025,31.0975,30.995,31.2,30.8925,30.995,30.585,30.8925,30.4825,30.995
737199.917962963,33.045,33.7625,34.275,34.89,34.9925,34.9925,35.1975,35.095,34.89,34.89,34.48,34.5825,34.685,34.1725,33.66,33.25,32.84,32.635,32.3275,31.61,31.405,31.5075,31.3025,31.0975,30.995,31.2,30.8925,30.995,30.6875,30.995,30.585,30.995
737199.918055556,33.045,33.7625,34.275,34.89,34.89,34.9925,35.1975,35.095,34.89,34.89,34.48,34.685,34.5825,34.1725,33.66,33.1475,32.84,32.635,32.3275,31.61,31.2,31.3025,31.0975,30.8925,30.79,30.995,30.79,30.8925,30.4825,30.6875,30.38,30.8925
737199.918159722,33.045,33.7625,34.275,34.89,34.89,34.9925,35.1975,35.095,34.89,34.89,34.48,34.685,34.5825,34.1725,33.66,33.25,32.9425,32.635,32.225,31.405,30.79,30.8925,30.79,30.4825,30.4825,30.585,30.38,30.4825,30.0725,30.38,30.0725,30.38
737199.918263889,33.045,33.865,34.275,34.89,34.9925,34.9925,35.1975,35.095,34.89,34.89,34.48,34.5825,34.5825,34.275,33.66,33.25,32.84,32.43,32.1225,31.3025,30.585,30.79,30.585,30.2775,30.2775,30.38,30.175,30.2775,29.8675,30.0725,29.765,30.0725
737199.918368056,33.045,33.865,34.275,34.9925,34.9925,34.9925,35.1975,35.095,34.89,34.89,34.5825,34.685,34.685,34.275,33.7625,33.25,32.84,32.5325,32.1225,31.3025,30.6875,30.8925,30.6875,30.4825,30.2775,30.4825,30.2775,30.38,29.97,30.175,29.8675,30.0725
737199.918472222,33.045,33.865,34.275,34.9925,34.9925,34.89,35.1975,35.095,34.89,34.9925,34.48,34.685,34.685,34.275,33.7625,33.25,32.9425,32.635,32.1225,31.405,30.8925,30.995,30.79,30.585,30.4825,30.6875,30.38,30.4825,30.0725,30.2775,29.8675,30.175
737199.918576389,33.045,33.7625,34.275,34.9925,34.9925,34.9925,35.1975,35.095,34.89,34.89,34.5825,34.685,34.5825,34.275,33.7625,33.25,32.9425,32.635,32.225,31.405,30.995,30.995,30.8925,30.6875,30.585,30.79,30.4825,30.585,30.0725,30.38,29.97,30.2775
737199.918668982,33.045,33.865,34.3775,34.9925,34.9925,34.9925,35.1975,35.095,34.89,34.89,34.5825,34.685,34.685,34.275,33.7625,33.25,32.9425,32.7375,32.3275,31.5075,31.2,31.2,31.0975,30.79,30.6875,30.995,30.6875,30.79,30.2775,30.585,30.0725,30.585
737199.918773148,32.9425,33.7625,34.3775,34.9925,34.9925,34.9925,35.1975,35.1975,34.89,34.89,34.5825,34.685,34.685,34.275,33.7625,33.25,32.9425,32.9425,32.43,31.61,31.3025,31.405,31.3025,31.0975,30.8925,31.2,30.8925,30.995,30.585,30.79,30.38,30.79
737199.918877315,32.9425,33.7625,34.275,34.9925,34.9925,34.9925,35.1975,35.095,34.89,34.89,34.5825,34.685,34.685,34.275,33.7625,33.25,32.9425,32.84,32.5325,31.7125,31.405,31.5075,31.405,31.2,31.0975,31.3025,31.0975,31.0975,30.6875,30.995,30.585,30.995
737199.918981481,32.9425,33.7625,34.275,34.9925,34.89,34.9925,35.1975,35.095,34.89,34.9925,34.5825,34.685,34.48,34.275,33.66,33.25,32.9425,32.84,32.5325,31.815,31.5075,31.7125,31.61,31.405,31.3025,31.5075,31.3025,31.405,30.995,31.2,30.79,31.2
737199.919085648,32.9425,33.7625,34.3775,34.9925,34.9925,34.9925,35.1975,35.095,34.89,34.89,34.5825,34.685,34.3775,34.1725,33.7625,33.25,32.9425,32.84,32.635,31.9175,31.61,31.815,31.7125,31.5075,31.405,31.61,31.405,31.405,30.995,31.3025,30.8925,31.3025
737199.919189815,33.045,33.7625,34.3775,34.89,34.89,34.9925,35.1975,35.095,34.89,34.89,34.5825,34.685,34.275,34.1725,33.7625,33.25,32.9425,32.84,32.5325,31.9175,31.61,31.7125,31.61,31.405,31.405,31.5075,31.3025,31.405,30.995,31.3025,30.8925,31.3025
737199.919282407,33.045,33.7625,34.275,34.9925,34.9925,34.9925,35.1975,35.095,34.89,34.89,34.5825,34.685,34.275,34.1725,33.66,33.25,32.9425,32.635,32.225,31.5075,31.405,31.3025,31.2,30.995,30.995,31.0975,30.8925,30.995,30.585,30.79,30.4825,30.8925
737199.919386574,33.045,33.7625,34.275,34.9925,34.9925,34.9925,35.1975,35.1975,34.89,34.9925,34.5825,34.5825,34.3775,34.1725,33.66,33.1475,32.9425,32.635,32.1225,31.405,31.3025,31.3025,31.0975,30.8925,30.8925,30.995,30.79,30.8925,30.4825,30.6875,30.38,30.79
737199.919490741,33.045,33.865,34.3775,34.9925,34.9925,34.9925,35.1975,35.1975,34.89,34.9925,34.5825,34.5825,34.48,34.1725,33.66,33.1475,32.84,32.635,32.1225,31.5075,31.405,31.5075,31.405,31.2,30.995,31.2,30.995,31.0975,30.6875,30.8925,30.4825,30.8925
737199.919594907,33.1475,33.865,34.3775,34.9925,34.9925,34.9925,35.1975,35.1975,34.89,34.9925,34.5825,34.5825,34.48,34.1725,33.66,33.25,32.84,32.5325,32.1225,31.61,31.3025,31.5075,31.3025,31.0975,30.995,31.2,30.8925,30.995,30.6875,30.8925,30.4825,30.8925
737199.919699074,33.1475,33.865,34.3775,34.9925,34.9925,34.9925,35.1975,35.1975,34.89,34.9925,34.5825,34.5825,34.48,34.1725,33.66,33.25,32.84,32.5325,32.1225,31.61,31.3025,31.5075,31.405,31.2,31.0975,31.3025,31.0975,31.2,30.79,30.995,30.585,30.995
737199.919803241,33.1475,33.865,34.3775,34.9925,34.9925,34.9925,35.1975,35.1975,34.89,34.9925,34.5825,34.5825,34.48,34.1725,33.66,33.25,32.9425,32.5325,32.1225,31.5075,31.3025,31.405,31.3025,31.0975,30.995,31.2,30.8925,31.0975,30.6875,30.8925,30.585,30.8925
737199.919895833,33.1475,33.865,34.3775,34.9925,34.9925,34.9925,35.1975,35.1975,34.9925,34.9925,34.5825,34.5825,34.48,34.1725,33.66,33.25,32.9425,32.5325,32.1225,31.61,31.405,31.61,31.5075,31.3025,31.3025,31.405,31.2,31.3025,30.8925,31.2,30.79,31.0975
737199.92,33.045,33.865,34.3775,34.9925,34.9925,34.9925,35.1975,35.1975,34.89,34.9925,34.5825,34.5825,34.48,34.1725,33.7625,33.25,32.9425,32.635,32.225,31.7125,31.61,31.9175,31.9175,31.7125,31.5075,31.7125,31.405,31.5075,31.0975,31.405,30.8925,31.3025
737199.920104167,33.1475,33.865,34.3775,34.9925,34.9925,34.9925,35.3,35.1975,34.89,34.9925,34.5825,34.685,34.3775,34.1725,33.7625,33.3525,32.9425,32.7375,32.3275,31.815,31.61,32.02,31.815,31.7125,31.5075,31.7125,31.405,31.5075,31.2,31.405,30.995,31.405
737199.920208333,33.045,33.865,34.3775,34.9925,34.9925,34.9925,35.1975,35.1975,34.89,34.9925,34.5825,34.5825,34.275,34.1725,33.7625,33.3525,33.045,32.7375,32.3275,31.815,31.61,31.9175,31.815,31.61,31.5075,31.7125,31.5075,31.61,31.2,31.5075,31.0975,31.5075
737199.9203125,33.045,33.865,34.3775,34.9925,34.9925,34.9925,35.1975,35.1975,34.89,34.9925,34.5825,34.5825,34.275,34.1725,33.66,33.25,33.045,32.7375,32.225,31.61,31.405,31.405,31.3025,31.0975,31.0975,31.2,30.995,31.0975,30.585,30.8925,30.585,30.995
737199.920416667,33.045,33.865,34.3775,34.9925,34.9925,34.9925,35.3,35.1975,34.89,34.89,34.48,34.5825,34.275,34.1725,33.7625,33.25,33.045,32.7375,32.1225,31.5075,31.0975,31.0975,30.995,30.6875,30.6875,30.79,30.585,30.585,30.0725,30.2775,30.0725,30.38
737199.920509259,33.045,33.865,34.3775,34.9925,34.9925,34.9925,35.1975,35.1975,34.89,34.89,34.5825,34.5825,34.3775,34.1725,33.66,33.25,32.9425,32.84,32.1225,31.5075,30.995,30.995,30.79,30.585,30.4825,30.585,30.38,30.4825,29.97,30.175,29.8675,30.0725
737199.920613426,33.045,33.865,34.3775,34.9925,34.9925,35.095,35.3,35.1975,34.89,34.9925,34.5825,34.5825,34.48,34.1725,33.7625,33.25,33.045,32.84,32.225,31.5075,31.0975,30.995,30.8925,30.585,30.4825,30.6875,30.4825,30.4825,30.0725,30.2775,29.8675,30.175
737199.920717593,33.1475,33.865,34.3775,34.9925,34.9925,35.095,35.3,35.1975,34.89,34.9925,34.5825,34.5825,34.5825,34.275,33.7625,33.25,32.9425,32.7375,32.225,31.5075,31.0975,31.0975,30.8925,30.585,30.4825,30.6875,30.38,30.4825,30.0725,30.2775,29.97,30.2775
737199.920821759,33.045,33.865,34.3775,34.9925,34.9925,34.9925,35.3,35.1975,34.89,34.89,34.48,34.5825,34.48,34.275,33.7625,33.25,32.9425,32.7375,32.225,31.5075,30.995,30.995,30.79,30.585,30.4825,30.6875,30.38,30.4825,30.0725,30.38,29.97,30.2775
737199.920925926,33.045,33.865,34.3775,34.9925,34.9925,35.095,35.3,35.1975,34.89,34.89,34.48,34.5825,34.48,34.1725,33.7625,33.3525,32.9425,32.7375,32.225,31.5075,31.0975,31.0975,30.995,30.6875,30.6875,30.79,30.4825,30.6875,30.175,30.4825,30.0725,30.4825
737199.921030093,33.1475,33.865,34.3775,34.9925,34.9925,35.095,35.3,35.1975,34.89,34.89,34.48,34.5825,34.48,34.1725,33.7625,33.25,33.045,32.7375,32.3275,31.7125,31.3025,31.405,31.3025,31.0975,30.995,31.2,30.8925,30.995,30.4825,30.79,30.2775,30.6875
